Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
11-04-2016,176.9078219,177.6145976,175.7528605,175.8476715,83757500,11,0,15,4,2016
12-04-2016,176.0201002,177.7697848,175.5719012,177.4853516,115350600,12,1,15,4,2016
13-04-2016,178.4161775,179.3642881,178.2782681,179.2780914,96336400,13,2,15,4,2016
14-04-2016,179.3384385,179.7952519,178.9333379,179.2867126,65212900,14,3,15,4,2016
15-04-2016,179.2866917,179.4246011,178.7609237,179.0884552,75761600,15,4,15,4,2016
18-04-2016,179.0884325,180.381303,178.4161408,180.3468323,82531000,18,0,16,4,2016
19-04-2016,180.7778142,181.1742872,180.0882805,180.9157104,88316100,19,1,16,4,2016
20-04-2016,180.9588093,181.7948668,180.4761396,181.0881042,81100300,20,2,16,4,2016
21-04-2016,181.1053314,181.2173844,179.838317,180.1141357,85695000,21,3,16,4,2016
22-04-2016,179.7521335,180.3899413,179.2005092,180.1141357,99251700,22,4,16,4,2016
25-04-2016,179.5021732,179.8469466,178.8815941,179.8038483,66166500,25,0,17,4,2016
26-04-2016,180.1744551,180.5881832,179.58836,180.0710297,75864200,26,1,17,4,2016
27-04-2016,179.6831925,180.8381539,179.3211902,180.4416809,77329400,27,2,17,4,2016
28-04-2016,179.6745728,180.7950503,178.381702,178.8040314,97216200,28,3,17,4,2016
29-04-2016,178.1748147,178.5282025,176.7181783,177.8386688,142424100,29,4,17,4,2016
02-05-2016,178.3472004,179.4332071,177.9076291,179.2522125,62188000,2,0,18,5,2016
03-05-2016,178.0024587,178.2437935,176.9336808,177.6921692,106422100,3,1,18,5,2016
04-05-2016,176.6836989,177.4249453,176.1924018,176.7009277,92243800,4,2,18,5,2016
05-05-2016,177.1749535,177.5369556,176.2354708,176.6664276,67619200,5,3,18,5,2016
06-05-2016,175.8821168,177.355995,175.7269786,177.3128967,89315000,6,4,18,5,2016
09-05-2016,177.1836213,177.8989982,177.0026136,177.4594269,74374900,9,0,19,5,2016
10-05-2016,178.1748472,179.6831966,178.1058925,179.6659546,77472200,10,1,19,5,2016
11-05-2016,179.200562,179.743559,177.98526,177.98526,81727000,11,2,19,5,2016
12-05-2016,178.6661044,178.8384977,177.0112315,178.036911,89586300,12,3,19,5,2016
13-05-2016,177.7353053,178.2955442,176.158001,176.4855194,96474600,13,4,19,5,2016
16-05-2016,176.6579011,178.7092475,176.5975608,178.2265778,77486800,16,0,20,5,2016
17-05-2016,177.9507618,178.2438094,176.0286842,176.5630798,114924900,17,1,20,5,2016
18-05-2016,176.2096913,177.8128517,175.5115431,176.6147919,120062100,18,2,20,5,2016
19-05-2016,175.8821402,176.2958552,174.7788915,176.0028076,115430500,19,3,20,5,2016
20-05-2016,176.6233726,177.6404377,176.5716599,177.1146698,104990400,20,4,20,5,2016
23-05-2016,177.131931,177.4163642,176.6837452,176.8733673,58682600,23,0,21,5,2016
24-05-2016,177.7007497,179.4849174,177.6748933,179.1660004,93537800,24,1,21,5,2016
25-05-2016,179.8555492,180.8036596,179.1660155,180.3813171,76621400,25,2,21,5,2016
26-05-2016,180.5192258,180.7519462,180.1141253,180.4330292,55280700,26,3,21,5,2016
27-05-2016,180.5968366,181.2174157,180.5451238,181.2088013,64211200,27,4,21,5,2016
31-05-2016,181.4845621,181.5966151,180.2951169,180.8639832,109879400,31,1,22,5,2016
01-06-2016,180.2434407,181.4156442,180.0452042,181.2346497,69936200,1,2,22,6,2016
02-06-2016,180.8295148,181.8034684,180.3468452,181.7862396,63044700,2,3,22,6,2016
03-06-2016,181.217384,181.5966282,180.0193243,181.2432404,101757100,3,4,22,6,2016
06-06-2016,181.6052906,182.5275449,181.4415248,182.1655426,64887000,6,0,23,6,2016
07-06-2016,182.3206693,183.0188176,182.294813,182.4499512,60974800,7,1,23,6,2016
08-06-2016,182.5878035,183.1739117,182.4585217,183.0446167,66170900,8,2,23,6,2016
09-06-2016,182.3034262,182.9153909,182.0276206,182.7947235,73786900,9,3,23,6,2016
10-06-2016,181.3984017,181.743162,180.5106183,181.0622559,113829200,10,4,23,6,2016
13-06-2016,180.4502994,181.3208277,179.5797711,179.6659546,117751200,13,0,24,6,2016
14-06-2016,179.278075,179.915896,178.3472065,179.3125458,125059300,14,1,24,6,2016
15-06-2016,179.3125255,180.4502579,178.8729542,179.0625763,109124500,15,2,24,6,2016
16-06-2016,179.0626481,179.769424,177.2009106,179.5970306,149533100,16,3,24,6,2016
17-06-2016,179.4913292,179.51732,178.261048,178.9281769,117055700,17,4,24,6,2016
20-06-2016,180.9208343,181.6052814,179.9937842,180.0804291,82789600,20,0,25,6,2016
21-06-2016,180.4703036,181.0074649,180.0197739,180.5915985,72461700,21,1,25,6,2016
22-06-2016,180.7735654,181.5100075,180.1497591,180.2970581,95560500,22,2,25,6,2016
23-06-2016,181.7785472,182.6969249,181.3106992,182.6449432,102731400,23,3,25,6,2016
24-06-2016,176.4242587,182.6796402,175.635835,176.0863647,333444400,24,4,25,6,2016
27-06-2016,174.6567827,174.6654551,172.1095761,172.932663,230775800,27,0,26,6,2016
28-06-2016,174.5615246,176.0777181,174.2496214,176.0517273,159382400,28,1,26,6,2016
29-06-2016,177.4726062,179.2833712,177.3686429,179.0494537,137328600,29,2,26,6,2016
30-06-2016,179.5259659,181.5446574,178.9628004,181.4926758,165021900,30,3,26,6,2016
01-07-2016,181.4927001,182.3677689,181.3280827,181.8739166,106055300,1,4,26,7,2016
05-07-2016,181.0334303,181.146066,179.9591078,180.5655823,109803700,5,1,27,7,2016
06-07-2016,180.0630989,181.7699003,179.3959703,181.6486053,96021500,6,2,27,7,2016
07-07-2016,181.8305976,182.5063857,180.7562746,181.536026,85593800,7,3,27,7,2016
08-07-2016,182.8528947,184.4903827,182.618964,184.2391205,133971000,8,4,27,7,2016
11-07-2016,184.7070107,185.4694436,184.4990709,184.8889465,73633900,11,0,28,7,2016
12-07-2016,185.8679877,186.5351165,184.9149465,186.2318726,101275600,12,1,28,7,2016
13-07-2016,186.6564166,186.6650758,185.7120478,186.2058868,87324100,13,2,28,7,2016
14-07-2016,187.488119,187.7220497,186.8469944,187.2455292,91230900,14,3,28,7,2016
15-07-2016,187.8173823,188.0166497,186.5437787,186.9943085,107155400,15,4,28,7,2016
18-07-2016,187.1155792,187.661413,186.8556577,187.4967957,58725900,18,0,29,7,2016
19-07-2016,187.0722522,187.3408329,186.8210031,187.3061829,54345700,19,1,29,7,2016
20-07-2016,187.3062014,188.3285426,187.3062014,188.0859528,58159500,20,2,29,7,2016
21-07-2016,187.9733343,188.1985926,186.9249891,187.3755188,67777300,21,3,29,7,2016
22-07-2016,187.4968014,188.2678935,187.2282207,188.2159119,62787500,22,4,29,7,2016
25-07-2016,188.0079406,188.0599222,187.1155537,187.7046967,55873100,25,0,30,7,2016
26-07-2016,187.6007736,188.1552667,186.9336448,187.7913818,70080500,26,1,30,7,2016
27-07-2016,188.1726012,188.2419145,186.8123528,187.5921173,84083900,27,2,30,7,2016
28-07-2016,187.3927904,188.1032415,186.9249424,187.80867,65035700,28,3,30,7,2016
29-07-2016,187.5401727,188.4758692,187.2542603,188.1119843,79519400,29,4,30,7,2016
01-08-2016,188.172608,188.5711429,187.4968199,187.9560089,73311400,1,0,31,8,2016
02-08-2016,187.7047369,187.8606951,185.9026444,186.751709,92295500,2,1,31,8,2016
03-08-2016,186.6910412,187.3581699,186.3878105,187.2975159,53993600,3,2,31,8,2016
04-08-2016,187.4101508,187.817358,185.6253768,187.4967957,46585500,4,3,31,8,2016
05-08-2016,187.4967772,189.0736111,187.4967772,189.0302887,71892200,5,4,31,8,2016
08-08-2016,189.2209401,189.3249167,188.6491286,188.9177094,39906500,8,0,32,8,2016
09-08-2016,188.9869795,189.5328,188.7010672,189.0302887,51251700,9,1,32,8,2016
10-08-2016,189.142938,189.2209105,188.2072286,188.5624542,57941100,10,2,32,8,2016
11-08-2016,189.0996365,189.6887928,188.8310558,189.4375305,72504300,11,3,32,8,2016
12-08-2016,189.1255892,189.4894872,188.865681,189.2728882,61313500,12,4,32,8,2016
15-08-2016,189.6454642,190.1739665,189.636805,189.8187408,49813500,15,0,33,8,2016
16-08-2016,189.3942147,189.4635148,188.8397217,188.8397217,53213600,16,1,33,8,2016
17-08-2016,188.8743839,189.3335729,188.0253193,189.1949463,75134300,17,2,33,8,2016
18-08-2016,189.1689009,189.6540806,189.0562784,189.6194305,52989300,18,3,33,8,2016
19-08-2016,189.1429567,189.5241731,188.6491177,189.3422241,75443000,19,4,33,8,2016
22-08-2016,189.0996265,189.5674878,188.7270824,189.3335571,61368800,22,0,34,8,2016
23-08-2016,189.9573573,190.2606013,189.6541134,189.7147675,53399200,23,1,34,8,2016
24-08-2016,189.5674737,189.6627778,188.3198612,188.7444,71728900,24,2,34,8,2016
25-08-2016,188.3544737,189.0389339,188.1985288,188.6143951,69224800,25,3,34,8,2016
26-08-2016,188.8050195,189.8446921,187.3581397,188.2591858,122506300,26,4,34,8,2016
29-08-2016,188.3891508,189.4548142,188.3544875,189.1862335,70502200,29,0,35,8,2016
30-08-2016,189.0996174,189.3855297,188.3112069,188.8743591,58114500,30,1,35,8,2016
31-08-2016,188.5364561,188.657751,187.5487651,188.3371887,85269500,31,2,35,8,2016
01-09-2016,188.3285393,188.6404425,187.1675716,188.345871,97844200,1,3,35,9,2016
02-09-2016,189.2122779,189.6281444,188.6144624,189.1949463,79293900,2,4,35,9,2016
06-09-2016,189.4808418,189.8447266,188.7530722,189.7667542,56702100,6,1,36,9,2016
07-09-2016,189.6021039,189.9313386,189.1342559,189.7493896,76554900,7,2,36,9,2016
08-09-2016,189.4115425,189.6887957,189.0043352,189.3162384,74102900,8,3,36,9,2016
09-09-2016,187.9820082,188.0339898,184.7590128,184.7850037,221589100,9,4,36,9,2016
12-09-2016,184.0139097,187.8433798,183.9445965,187.4361725,168110900,12,0,37,9,2016
13-09-2016,186.1365826,186.4051633,184.1092183,184.741684,182828800,13,1,37,9,2016
14-09-2016,184.7935972,186.0152187,184.1091501,184.6723022,134185500,14,2,37,9,2016
15-09-2016,184.507729,186.9076369,184.32578,186.5177612,134427900,15,3,37,9,2016
16-09-2016,185.8924927,186.0753607,185.1000998,185.7967072,155236400,16,4,37,9,2016
19-09-2016,186.4585614,187.1116409,185.5007061,185.831604,80250500,19,0,38,9,2016
20-09-2016,186.7023559,186.8590886,185.8054612,185.8402863,69665300,20,1,38,9,2016
21-09-2016,186.5543533,188.1130306,185.8577324,187.9301758,110284400,21,2,38,9,2016
22-09-2016,188.9576777,189.4191862,188.7051595,189.1144104,76678700,22,3,38,9,2016
23-09-2016,188.7138004,188.8531272,187.9823548,188.0781403,73630900,23,4,38,9,2016
26-09-2016,187.2335381,187.416393,186.3540493,186.5543365,89827300,26,0,39,9,2016
27-09-2016,186.3889004,187.8082509,186.0144612,187.7124786,78494800,27,1,39,9,2016
28-09-2016,187.9387958,188.8008652,186.963535,188.6441193,87411000,28,2,39,9,2016
29-09-2016,188.4351688,188.8444329,186.3801451,186.937439,128070600,29,3,39,9,2016
30-09-2016,187.7821191,189.0621559,187.5296008,188.3481293,117202900,30,4,39,9,2016
03-10-2016,187.9301478,188.1217055,187.2509329,187.8953094,83512100,3,0,40,10,2016
04-10-2016,188.0084987,188.2348948,186.3366171,186.937439,119948100,4,1,40,10,2016
05-10-2016,187.5731384,188.2000958,187.503475,187.7647095,72816000,5,2,40,10,2016
06-10-2016,187.5382895,188.1217055,186.9897118,187.8953094,62927400,6,3,40,10,2016
07-10-2016,188.1739609,188.3481127,186.5107821,187.2509308,89788300,7,4,40,10,2016
10-10-2016,188.2262573,188.6964688,188.0782275,188.2262573,51855000,10,0,41,10,2016
11-10-2016,187.7908316,187.860495,185.1088502,185.848999,130367400,11,1,41,10,2016
12-10-2016,185.988348,186.6240216,185.4832982,186.0928497,73866100,12,2,41,10,2016
13-10-2016,184.7431276,185.9883261,183.9158962,185.4832764,101357000,13,3,41,10,2016
14-10-2016,186.4759505,186.9461752,185.5006894,185.5790558,93346200,14,4,41,10,2016
17-10-2016,185.5529488,185.8141833,184.7518395,184.9347076,58275700,17,0,42,10,2016
18-10-2016,186.5543582,186.6153054,185.7097076,186.0928497,76869700,18,1,42,10,2016
19-10-2016,186.362761,186.9026358,185.9970381,186.5891571,66519200,19,2,42,10,2016
20-10-2016,186.232159,186.8068722,185.5703765,186.2408752,73639800,20,3,42,10,2016
21-10-2016,186.2408573,186.4150092,185.2655829,186.3279266,89089100,21,4,42,10,2016
24-10-2016,187.2160858,187.4947394,186.7632804,187.1203003,60146600,24,0,43,10,2016
25-10-2016,186.9374517,187.1986861,186.3279135,186.4933624,66542300,25,1,43,10,2016
26-10-2016,185.6574491,186.7110766,185.4136205,186.1189575,75705500,26,2,43,10,2016
27-10-2016,186.8503816,186.8852067,185.5442228,185.6225891,77220200,27,3,43,10,2016
28-10-2016,185.596474,186.2843785,184.3512756,185.0740051,140623200,28,4,43,10,2016
31-10-2016,185.4136177,185.6400271,184.9172842,185.0827332,61272500,31,0,44,10,2016
01-11-2016,185.413627,185.4658845,182.5139656,183.741745,122781800,1,1,44,11,2016
02-11-2016,183.4282573,183.8201156,182.1917617,182.6358643,103330800,2,2,44,11,2016
03-11-2016,182.8535369,183.07123,181.5212559,181.7998962,88939300,3,3,44,11,2016
04-11-2016,181.913088,182.7664413,181.4515796,181.5996094,109122100,4,4,44,11,2016
07-11-2016,181.5996178,185.6400019,181.5996178,185.6051636,109794900,7,0,45,11,2016
08-11-2016,185.2046209,187.0158294,184.9346835,186.4411163,106772100,8,1,45,11,2016
09-11-2016,184.9259789,189.044743,184.8998568,188.4177856,258429000,9,2,45,11,2016
10-11-2016,189.2188983,190.0983739,187.4076896,188.8880005,172113300,10,3,45,11,2016
11-11-2016,188.1565772,188.696452,187.4947947,188.4526367,100552700,11,4,45,11,2016
14-11-2016,188.9837738,189.192764,187.8430638,188.6006317,94580000,14,0,46,11,2016
15-11-2016,188.9924572,190.0722198,188.7834803,190.0722198,91652600,15,1,46,11,2016
16-11-2016,189.4453183,189.9503681,189.3234107,189.7152557,65617700,16,2,46,11,2016
17-11-2016,189.8719624,190.7514379,189.7587577,190.6904907,69797200,17,3,46,11,2016
18-11-2016,190.7601713,190.9343231,190.0809564,190.2638245,86265800,18,4,46,11,2016
21-11-2016,190.8472386,191.7267142,190.6992088,191.700592,72402600,21,0,47,11,2016
22-11-2016,192.0140518,192.257867,191.3348502,192.0750122,67429000,22,1,47,11,2016
23-11-2016,191.5525471,192.2317486,191.3522731,192.1795044,56620200,23,2,47,11,2016
25-11-2016,192.5278166,192.9283645,192.4494369,192.8935394,37872300,25,4,47,11,2016
28-11-2016,192.5800779,192.8587182,191.8834571,191.9879456,76572500,28,0,48,11,2016
29-11-2016,192.0227497,192.8238588,191.717974,192.3623505,69886700,29,1,48,11,2016
30-11-2016,192.9893601,193.154809,191.8399337,191.9008942,113291800,30,2,48,11,2016
01-12-2016,192.2056428,192.2056428,190.8298204,191.1955566,79040500,1,3,48,12,2016
02-12-2016,191.2825873,191.787637,190.9255674,191.2912903,74840300,2,4,48,12,2016
05-12-2016,192.1359744,192.7890539,191.9357004,192.4407501,67837800,5,0,49,12,2016
06-12-2016,192.6323106,193.0851161,192.1446801,193.0502777,59877400,6,1,49,12,2016
07-12-2016,192.8935799,195.6365087,192.7716723,195.5755615,110738100,7,2,49,12,2016
08-12-2016,195.5494069,196.5333709,195.2794563,196.0544434,99714400,8,3,49,12,2016
09-12-2016,196.2808666,197.2561277,196.2460282,197.2387085,88005800,9,4,49,12,2016
12-12-2016,197.1429092,197.630553,196.5856152,197.0122986,102016100,12,0,50,12,2016
13-12-2016,197.6828157,198.8322287,197.6653965,198.327179,110477500,13,1,50,12,2016
14-12-2016,198.0223902,198.7364168,196.2460067,196.6901093,142501800,14,2,50,12,2016
15-12-2016,196.9339877,198.3707576,196.6988753,197.4999847,124972600,15,3,50,12,2016
16-12-2016,197.9632917,198.0246114,196.7895821,197.1136627,156420200,16,4,50,12,2016
19-12-2016,197.2976096,197.9720602,197.1487073,197.5428619,90341100,19,0,51,12,2016
20-12-2016,198.0858944,198.4537862,197.8494097,198.3048706,89838800,20,1,51,12,2016
21-12-2016,198.1735282,198.3487066,197.7530975,197.7530975,67909000,21,2,51,12,2016
22-12-2016,197.6041992,197.7268254,197.0085768,197.411499,56219100,22,3,51,12,2016
23-12-2016,197.4552348,197.7092547,197.262548,197.7005005,36697800,23,4,51,12,2016
27-12-2016,197.9720333,198.5939183,197.9545115,198.1910095,42672500,27,1,52,12,2016
28-12-2016,198.453811,198.4713195,196.4392268,196.5530853,64095000,28,2,52,12,2016
29-12-2016,196.6231512,196.9822754,196.0625725,196.5092926,48696100,29,3,52,12,2016
30-12-2016,196.8421448,196.9297407,195.0903347,195.7910614,108998300,30,4,52,12,2016
03-01-2017,197.1136419,197.8056143,196.0976024,197.2888336,91366500,3,1,1,1,2017
04-01-2017,197.621741,198.6115183,197.6129868,198.462616,78744400,4,2,1,1,2017
05-01-2017,198.1910121,198.4625404,197.4990397,198.3048706,78379000,5,3,1,1,2017
06-01-2017,198.4187819,199.4873872,197.8669574,199.0144043,71559900,6,4,1,1,2017
09-01-2017,198.751607,198.891755,198.3224087,198.3574524,46939700,9,0,2,1,2017
10-01-2017,198.3749609,199.2245898,197.9632844,198.3574524,63771900,10,1,2,1,2017
11-01-2017,198.2698857,198.9180603,197.595435,198.9180603,74650000,11,2,2,1,2017
12-01-2017,198.3924861,198.6114624,197.0435983,198.4187622,72113200,12,3,2,1,2017
13-01-2017,198.5938953,199.18075,198.558865,198.8741913,62717900,13,4,2,1,2017
17-01-2017,198.2260446,198.637721,197.7793379,198.1734924,61240800,17,1,3,1,2017
18-01-2017,198.4275043,198.6552481,197.8669256,198.6114502,54793300,18,2,3,1,2017
19-01-2017,198.6902565,198.8304045,197.437719,197.8756714,66608800,19,3,3,1,2017
20-01-2017,198.5676785,199.1019811,197.9282715,198.6027222,129168600,20,4,3,1,2017
23-01-2017,198.6027164,198.6640228,197.3151349,198.0859222,75061600,23,0,4,1,2017
24-01-2017,198.304906,199.7764335,198.1910474,199.3560028,95555300,24,1,4,1,2017
25-01-2017,200.3194356,201.0814819,200.1530116,201.0814819,84437700,25,2,4,1,2017
26-01-2017,200.9326596,201.2042014,200.5910571,200.8713531,59970700,26,3,4,1,2017
27-01-2017,200.9500932,201.0989955,200.3719928,200.5559387,59711100,27,4,4,1,2017
30-01-2017,199.855267,199.8815431,198.3136788,199.3122101,79737300,30,0,5,1,2017
31-01-2017,198.8129273,199.3559975,198.2348401,199.2946777,75880800,31,1,5,1,2017
01-02-2017,199.2946459,200.223103,198.7778652,199.3734741,79117700,1,2,5,2,2017
02-02-2017,199.3735195,199.7939636,198.6728061,199.5049133,69657600,2,3,5,2,2017
03-02-2017,200.4245897,201.0639966,200.1092633,200.8800507,80563200,3,4,5,2,2017
06-02-2017,200.4683981,200.8713204,200.1793479,200.5209503,57790100,6,0,6,2,2017
07-02-2017,200.9150939,201.1603463,200.3369934,200.5296936,57931200,7,1,6,2,2017
08-02-2017,200.529691,200.9238456,199.9778666,200.7924652,51566200,8,2,6,2,2017
09-02-2017,200.7924874,202.2902776,200.7924874,201.9837189,65955200,9,3,6,2,2017
10-02-2017,202.334055,203.0085056,202.0012068,202.7807617,66015900,10,4,6,2,2017
13-02-2017,203.2800533,204.1472041,203.2537772,203.8844299,55182100,13,0,7,2,2017
14-02-2017,203.7004891,204.707788,203.3501324,204.6990204,71109000,14,1,7,2,2017
15-02-2017,204.4800272,205.9603088,204.427475,205.7676086,86785800,15,2,7,2,2017
16-02-2017,205.7939227,205.9778687,204.830435,205.5924683,84722400,16,3,7,2,2017
17-02-2017,204.9180183,205.9165497,204.9004964,205.9165497,77204100,17,4,7,2,2017
21-02-2017,206.2931932,207.3180006,206.2844256,207.1428223,88946100,21,1,8,2,2017
22-02-2017,206.7310403,207.1865012,206.5646163,206.9587708,62115200,22,2,8,2,2017
23-02-2017,207.4844147,207.5019232,206.3282135,207.0990143,74615900,23,3,8,2,2017
24-02-2017,206.240598,207.4055399,206.1968001,207.3617554,82381600,24,4,8,2,2017
27-02-2017,207.2741604,207.8610151,207.0201538,207.6858368,56515400,27,0,9,2,2017
28-02-2017,207.3004835,207.5457359,206.7311505,207.1253052,96961900,28,1,9,2,2017
01-03-2017,208.8070285,210.4975324,208.7895067,210.0245361,149158200,1,2,9,3,2017
02-03-2017,209.831816,209.8405836,208.6493521,208.7019043,70246000,2,3,9,3,2017
03-03-2017,208.6143062,208.9997066,208.2289058,208.8332825,81974300,3,4,9,3,2017
06-03-2017,208.0274493,208.5705062,207.598251,208.2113953,55391500,6,0,10,3,2017
07-03-2017,207.9047886,208.2639128,207.3792403,207.5894623,65103700,7,1,10,3,2017
08-03-2017,207.8872605,208.1500347,207.0639078,207.2040558,78168800,8,2,10,3,2017
09-03-2017,207.3266947,207.7996908,206.4858334,207.4668427,90683900,9,3,10,3,2017
10-03-2017,208.4391152,208.4829132,207.2303621,208.1938629,81991700,10,4,10,3,2017
13-03-2017,208.1325261,208.3427481,207.7996913,208.2989502,57256800,13,0,11,3,2017
14-03-2017,207.7471597,207.7997252,206.8800222,207.5019073,59880800,14,1,11,3,2017
15-03-2017,208.0799932,209.7266989,207.8434951,209.2975006,96081800,15,2,11,3,2017
16-03-2017,209.4376429,209.5164711,208.5529837,208.8858185,78344000,16,3,11,3,2017
17-03-2017,209.1523935,209.345932,208.5189972,208.5189972,89002100,17,4,11,3,2017
20-03-2017,208.5190044,208.8093122,207.8944138,208.2902832,52537000,20,0,12,3,2017
21-03-2017,208.9060467,209.0292063,205.4839538,205.6159058,131809300,21,1,12,3,2017
22-03-2017,205.6511423,206.3901003,205.0177459,206.0997925,97569200,22,2,12,3,2017
23-03-2017,206.0997507,207.032247,205.5015505,205.8798218,100410300,23,3,12,3,2017
24-03-2017,206.1877568,206.7683589,204.9385622,205.7303009,112504900,24,4,12,3,2017
27-03-2017,204.0324132,205.7830519,203.7509112,205.5191345,87454500,27,0,13,3,2017
28-03-2017,205.2112593,207.445731,205.096892,207.014679,93483900,28,1,13,3,2017
29-03-2017,206.7243581,207.4457179,206.4956235,207.2081909,61950400,29,2,13,3,2017
30-03-2017,207.1466212,208.0703252,206.9706808,207.867981,56737900,30,3,13,3,2017
31-03-2017,207.5249148,208.0615419,207.3313763,207.3841705,73733100,31,4,13,3,2017
03-04-2017,207.4369507,207.6392815,205.7742887,207.0234833,85546500,3,0,14,4,2017
04-04-2017,206.7331663,207.243403,206.3460893,207.155426,56466200,4,1,14,4,2017
05-04-2017,207.8416178,208.8357008,206.3285057,206.5396423,108800600,5,2,14,4,2017
06-04-2017,206.6803967,207.6480759,206.2317331,207.1202545,69135800,6,3,14,4,2017
07-04-2017,206.8651302,207.6128939,206.41648,206.9091187,74412300,7,4,14,4,2017
10-04-2017,207.0498704,207.8416091,206.4956453,207.0322723,67615300,10,0,15,4,2017
11-04-2017,206.645192,206.8915113,205.2728378,206.7859497,88045300,11,1,15,4,2017
12-04-2017,206.5044257,206.6979642,205.6511006,205.8798218,81864400,12,2,15,4,2017
13-04-2017,205.5367158,206.2844793,204.5426331,204.5426331,92880400,13,3,15,4,2017
17-04-2017,205.0705134,206.3549042,204.8681826,206.3549042,68405400,17,0,16,4,2017
18-04-2017,205.607138,206.2845228,205.0441205,205.73909,83225800,18,1,16,4,2017
19-04-2017,206.3109038,206.689175,205.1320747,205.3608093,68699900,19,2,16,4,2017
20-04-2017,205.9854086,207.4809359,205.6599181,207.0322723,92572200,20,3,16,4,2017
21-04-2017,206.9530978,207.0058786,205.9678206,206.3724823,110389800,21,4,16,4,2017
24-04-2017,208.6509432,208.8532875,206.3460926,208.6421509,119209900,24,0,17,4,2017
25-04-2017,209.2931227,210.208021,209.2051458,209.8561401,76698300,25,1,17,4,2017
26-04-2017,209.8209514,210.718265,209.6802071,209.7241821,84702500,26,2,17,4,2017
27-04-2017,210.0496813,210.2080236,209.3546985,209.9001312,57410300,27,3,17,4,2017
28-04-2017,210.1640325,210.1904229,209.3107073,209.4426727,63532800,28,4,17,4,2017
01-05-2017,209.9705353,210.4016008,209.5482755,209.9705353,66882500,1,0,18,5,2017
02-05-2017,210.1112863,210.2344459,209.6362457,210.0497131,57375700,2,1,18,5,2017
03-05-2017,210.0496807,210.1464499,209.1083786,209.7945557,73137700,3,2,18,5,2017
04-05-2017,210.1025106,210.1816818,209.1788064,210.0409241,61462700,4,3,18,5,2017
05-05-2017,210.4191782,210.8854264,209.9705147,210.8678284,62001300,5,4,18,5,2017
08-05-2017,210.911828,211.0613781,210.4015914,210.8326569,48385700,8,0,19,5,2017
09-05-2017,211.096555,211.2988858,210.2872048,210.6390991,51363200,9,1,19,5,2017
10-05-2017,210.59512,211.0173798,210.3839834,211.0173798,54293800,10,2,19,5,2017
11-05-2017,210.5599591,210.7534976,209.4867049,210.5863495,62358300,11,3,19,5,2017
12-05-2017,210.3311748,210.6302748,209.9616959,210.2344055,53912700,12,4,19,5,2017
15-05-2017,210.6654796,211.5188048,210.6478816,211.3956451,61918900,15,0,20,5,2017
16-05-2017,211.6947871,211.7211775,210.8062791,211.2021484,51241800,16,1,20,5,2017
17-05-2017,211.2021278,211.2021278,207.3929575,207.4545441,172174100,17,2,20,5,2017
18-05-2017,207.3753714,209.1524008,207.111454,208.2902832,107047700,18,3,20,5,2017
19-05-2017,208.7829324,210.3224349,208.7301516,209.64505,115011400,19,4,20,5,2017
22-05-2017,210.1640855,210.8766666,210.0937201,210.7095184,61010600,22,0,21,5,2017
23-05-2017,211.0877433,211.3428683,210.7006663,211.1757202,48341700,23,1,21,5,2017
24-05-2017,211.4132539,211.7739271,211.0701519,211.6683655,46927700,24,2,21,5,2017
25-05-2017,212.1873846,212.9615386,211.9762615,212.6800232,64071700,25,3,21,5,2017
26-05-2017,212.4865449,212.8032431,212.4073737,212.6361084,46629900,26,4,21,5,2017
30-05-2017,212.3105667,212.7064361,212.1522244,212.4513245,35201900,30,1,22,5,2017
31-05-2017,212.7503793,212.7855755,211.6947235,212.3984985,91796000,31,2,22,5,2017
01-06-2017,212.864751,214.105153,212.5744433,214.0875549,68962000,1,3,22,6,2017
02-06-2017,214.1403537,214.9584962,213.8412537,214.8001404,88666100,2,4,22,6,2017
05-06-2017,214.6242476,214.9145554,214.4395014,214.6418457,44698800,5,0,23,6,2017
06-06-2017,214.0699813,214.6329988,213.8764428,213.9556274,50375400,6,1,23,6,2017
07-06-2017,214.2987512,214.5802532,213.6213663,214.351532,54144300,7,2,23,6,2017
08-06-2017,214.4483,214.9409386,213.9204652,214.4570923,65950700,8,3,23,6,2017
09-06-2017,214.7297614,215.5390981,212.8471707,214.1315613,132256400,9,4,23,6,2017
12-06-2017,213.8852241,214.1403357,213.2254375,214.0875549,86108100,12,0,24,6,2017
13-06-2017,214.6330313,215.1872565,214.2811504,215.1344757,60067000,13,1,24,6,2017
14-06-2017,215.4071442,215.4159365,214.0259844,214.8617249,78602300,14,2,24,6,2017
15-06-2017,213.4894181,214.5714782,213.207916,214.4483185,66464900,15,3,24,6,2017
16-06-2017,214.6100422,214.6630804,213.6022764,214.4951172,84553100,16,4,24,6,2017
19-06-2017,215.3349151,216.3426809,215.2376739,216.2808075,65123800,19,0,25,6,2017
20-06-2017,215.9183764,215.9272116,214.8045342,214.8222046,56906400,20,1,25,6,2017
21-06-2017,215.2200165,215.3349281,214.2918079,214.769165,55977600,21,2,25,6,2017
22-06-2017,214.7779954,215.2818715,214.4951071,214.6719055,44148100,22,3,25,6,2017
23-06-2017,214.7338471,215.2642425,214.3448824,214.9283295,66986800,23,4,25,6,2017
26-06-2017,215.6089614,216.0332938,214.8575647,215.0697174,56700500,26,0,26,6,2017
